row_id,order_id,order__date,ship__date,ship__mode,customer_id,customer__name,segment,country,city,state,postal__code,region,product_id,category,sub-_category,product__name,sales
4511,CA-2017-119935,10-11-2017,14-11-2017,Standard Class,KM-16225,kalyca meade,Corporate,United States,Springfield,Missouri,65807.0,Central,FUR-FU-10001085,Furniture,Furnishings,3m polarizing light filter sleeves,37.3
4512,CA-2017-119935,10-11-2017,14-11-2017,Standard Class,KM-16225,kalyca meade,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10001597,Office Supplies,Binders,"wilson jones ledger-size, piano-hinge binder, 2"", blue",81.96
4513,CA-2017-118969,02-10-2017,03-10-2017,First Class,LP-17095,liz preis,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10002429,Office Supplies,Binders,"premier elliptical ring binder, black",54.792
4514,CA-2017-145240,06-09-2017,08-09-2017,First Class,BG-11740,bruce geld,Consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10001590,Office Supplies,Storage,"tenex personal project file with scoop front design, black",10.784
4515,CA-2017-120873,27-10-2017,01-11-2017,Second Class,BW-11200,ben wallace,Consumer,United States,Hampton,Virginia,23666.0,South,FUR-CH-10000847,Furniture,Chairs,global executive mid-back manager's chair,290.98
4516,US-2018-111920,22-10-2018,26-10-2018,Standard Class,PS-18970,paul stevenson,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-AR-10003179,Office Supplies,Art,dixon ticonderoga core-lock colored pencils,36.44
4517,US-2017-128678,15-09-2017,20-09-2017,Standard Class,RB-19570,rob beeghly,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10000807,Office Supplies,Paper,"tops ""important message"" pads, canary, 4-1/4 x 5-1/2, 50 sheets per pad",21.4
4518,US-2017-128678,15-09-2017,20-09-2017,Standard Class,RB-19570,rob beeghly,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10002103,Office Supplies,Binders,"cardinal slant-d ring binder, heavy gauge vinyl",48.664
4519,CA-2017-101385,25-09-2017,01-10-2017,Standard Class,JW-16075,julia west,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10004441,Office Supplies,Art,bic brite liner highlighters,16.56
4520,CA-2018-107167,10-06-2018,14-06-2018,Standard Class,ND-18460,neil ducich,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-ST-10003805,Office Supplies,Storage,"24 capacity maxi data binder racks, pearl",1347.52
4521,CA-2015-109491,20-02-2015,26-02-2015,Standard Class,LC-16930,linda cazamias,Corporate,United States,Richmond,Indiana,47374.0,Central,TEC-AC-10001284,Technology,Accessories,enermax briskie rf wireless keyboard and mouse combo,62.31
4522,CA-2015-109491,20-02-2015,26-02-2015,Standard Class,LC-16930,linda cazamias,Corporate,United States,Richmond,Indiana,47374.0,Central,FUR-FU-10000221,Furniture,Furnishings,"master caster door stop, brown",20.32
4523,CA-2018-105445,20-02-2018,25-02-2018,Second Class,BP-11095,bart pistole,Corporate,United States,Louisville,Colorado,80027.0,West,OFF-FA-10001229,Office Supplies,Fasteners,staples,9.432
4524,CA-2015-107454,02-11-2015,06-11-2015,Standard Class,RD-19720,roger demir,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10001569,Office Supplies,Labels,avery 499,34.86
4525,CA-2015-107454,02-11-2015,06-11-2015,Standard Class,RD-19720,roger demir,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10004018,Furniture,Furnishings,tensor computer mounted lamp,89.34
4526,US-2018-105046,17-07-2018,23-07-2018,Standard Class,BE-11335,bill eplett,Home Office,United States,Rome,New York,13440.0,East,TEC-PH-10004536,Technology,Phones,avaya 5420 digital phone,269.98
4527,US-2018-105046,17-07-2018,23-07-2018,Standard Class,BE-11335,bill eplett,Home Office,United States,Rome,New York,13440.0,East,OFF-PA-10004353,Office Supplies,Paper,southworth 25% cotton premium laser paper and envelopes,99.9
4528,US-2018-105046,17-07-2018,23-07-2018,Standard Class,BE-11335,bill eplett,Home Office,United States,Rome,New York,13440.0,East,FUR-FU-10004848,Furniture,Furnishings,dax solid wood frames,39.08
4529,CA-2018-152856,08-09-2018,10-09-2018,Second Class,RS-19765,roland schwarz,Corporate,United States,Marion,Ohio,43302.0,East,TEC-AC-10004864,Technology,Accessories,memorex micro travel drive 32 gb,116.832
4530,CA-2017-134691,14-11-2017,18-11-2017,Standard Class,KC-16540,kelly collister,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10002393,Office Supplies,Binders,binder posts,2.296
4531,CA-2017-118759,14-11-2017,17-11-2017,First Class,MB-17305,maria bertelson,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10002335,Furniture,Chairs,hon gueststacker chair,408.006
4532,CA-2017-118759,14-11-2017,17-11-2017,First Class,MB-17305,maria bertelson,Consumer,United States,New York City,New York,10009.0,East,OFF-ST-10001590,Office Supplies,Storage,"tenex personal project file with scoop front design, black",40.44
4533,CA-2015-140403,10-10-2015,10-10-2015,Same Day,TN-21040,tanja norvell,Home Office,United States,Manteca,California,95336.0,West,FUR-CH-10002774,Furniture,Chairs,"global deluxe stacking chair, gray",122.352
4534,CA-2015-140403,10-10-2015,10-10-2015,Same Day,TN-21040,tanja norvell,Home Office,United States,Manteca,California,95336.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" security-tint envelopes",15.28
4535,CA-2016-163104,19-03-2016,26-03-2016,Standard Class,MC-18130,mike caudle,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10001947,Office Supplies,Paper,xerox 1974,11.96
4536,CA-2018-138464,08-07-2018,12-07-2018,Standard Class,VF-21715,vicky freymann,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10003142,Furniture,Furnishings,"master big foot doorstop, beige",15.84
4537,CA-2018-138464,08-07-2018,12-07-2018,Standard Class,VF-21715,vicky freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10001543,Office Supplies,Binders,gbc velobinder manual binding system,86.376
4538,CA-2018-138464,08-07-2018,12-07-2018,Standard Class,VF-21715,vicky freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10003560,Office Supplies,Art,zebra zazzle fluorescent highlighters,18.24
4539,CA-2018-138464,08-07-2018,12-07-2018,Standard Class,VF-21715,vicky freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10004757,Office Supplies,Art,crayola colored pencils,13.12
4540,CA-2016-104129,27-02-2016,02-03-2016,Standard Class,ES-14080,erin smith,Corporate,United States,Providence,Rhode Island,2908.0,East,TEC-PH-10003800,Technology,Phones,i.sound portable power - 8000 mah,105.98
4541,CA-2016-104129,27-02-2016,02-03-2016,Standard Class,ES-14080,erin smith,Corporate,United States,Providence,Rhode Island,2908.0,East,FUR-TA-10004152,Furniture,Tables,"barricks 18"" x 48"" non-folding utility table with bottom storage shelf",493.92
4542,US-2018-132206,16-06-2018,21-06-2018,Standard Class,MK-17905,michael kennedy,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000756,Office Supplies,Binders,storex duratech recycled plastic frosted binders,5.936
4543,CA-2018-113474,30-03-2018,31-03-2018,First Class,TM-21490,tony molinari,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-EN-10004206,Office Supplies,Envelopes,multimedia mailers,325.86
4544,CA-2016-126557,12-07-2016,17-07-2016,Second Class,RL-19615,rob lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-CH-10004477,Furniture,Chairs,"global push button manager's chair, indigo",383.607
4545,CA-2016-126557,12-07-2016,17-07-2016,Second Class,RL-19615,rob lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10003505,Technology,Phones,geemarc amplipower60,148.48
4546,CA-2016-126557,12-07-2016,17-07-2016,Second Class,RL-19615,rob lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10000526,Technology,Phones,vtech cs6719,537.544
4547,CA-2016-126557,12-07-2016,17-07-2016,Second Class,RL-19615,rob lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10003314,Office Supplies,Binders,tuff stuff recycled round ring binders,1.928
4548,CA-2016-126557,12-07-2016,17-07-2016,Second Class,RL-19615,rob lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10003190,Office Supplies,Art,newell 32,6.912
4549,CA-2016-126557,12-07-2016,17-07-2016,Second Class,RL-19615,rob lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10001861,Furniture,Furnishings,"floodlight indoor halogen bulbs, 1 bulb per pack, 60 watts",7.76
4550,CA-2016-126557,12-07-2016,17-07-2016,Second Class,RL-19615,rob lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10003963,Technology,Phones,ge 2-jack phone line splitter,659.168
4551,US-2018-107636,30-04-2018,02-05-2018,First Class,NM-18520,neoma murray,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-LA-10003388,Office Supplies,Labels,avery 5,5.76
4552,US-2015-165862,13-07-2015,17-07-2015,Standard Class,GK-14620,grace kelly,Corporate,United States,Los Angeles,California,90049.0,West,FUR-TA-10002855,Furniture,Tables,bevis round conference table top & single column base,351.216
4553,US-2015-106334,27-12-2015,02-01-2016,Standard Class,JF-15490,jeremy farry,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10004886,Furniture,Chairs,bevis steel folding chairs,230.28
4554,US-2015-106334,27-12-2015,02-01-2016,Standard Class,JF-15490,jeremy farry,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10003657,Office Supplies,Paper,xerox 1927,12.84
4555,CA-2017-101448,27-02-2017,01-03-2017,Second Class,EB-13930,eric barreto,Consumer,United States,La Crosse,Wisconsin,54601.0,Central,OFF-BI-10004738,Office Supplies,Binders,flexible leather- look classic collection ring binder,56.82
4556,CA-2016-130218,23-03-2016,26-03-2016,First Class,SG-20470,sheri gordon,Consumer,United States,Florence,South Carolina,29501.0,South,OFF-FA-10003112,Office Supplies,Fasteners,staples,31.56
4557,CA-2016-130218,23-03-2016,26-03-2016,First Class,SG-20470,sheri gordon,Consumer,United States,Florence,South Carolina,29501.0,South,OFF-ST-10002486,Office Supplies,Storage,eldon shelf savers cubes and bins,27.92
4558,US-2018-117331,21-10-2018,28-10-2018,Standard Class,ND-18370,natalie decherney,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-BI-10003984,Office Supplies,Binders,lock-up easel 'spel-binder',8.559
4559,CA-2015-127383,31-12-2015,05-01-2016,Standard Class,CM-11815,candace mcmahon,Corporate,United States,El Paso,Texas,79907.0,Central,OFF-EN-10004773,Office Supplies,Envelopes,staple envelope,49.568
4560,CA-2015-110219,05-05-2015,08-05-2015,First Class,EB-13870,emily burns,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10001146,Furniture,Chairs,"global value mid-back manager's chair, gray",127.869
4561,CA-2016-118871,04-12-2016,09-12-2016,Second Class,HM-14860,harry marie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-EN-10003296,Office Supplies,Envelopes,tyvek side-opening peel & seel expanding envelopes,271.44
4562,CA-2016-118871,04-12-2016,09-12-2016,Second Class,HM-14860,harry marie,Corporate,United States,Los Angeles,California,90049.0,West,TEC-PH-10000193,Technology,Phones,jensen smps-640 - speaker phone,110.352
4563,CA-2016-118871,04-12-2016,09-12-2016,Second Class,HM-14860,harry marie,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10002111,Furniture,Furnishings,"master caster door stop, large brown",36.4
4564,CA-2018-129490,26-09-2018,30-09-2018,Standard Class,SJ-20125,sanjit jacobs,Home Office,United States,Miramar,Florida,33023.0,South,FUR-CH-10003298,Furniture,Chairs,"office star - contemporary task swivel chair with loop arms, charcoal",419.136
4565,CA-2015-101175,09-12-2015,14-12-2015,Standard Class,DM-12955,dario medina,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-ST-10004950,Office Supplies,Storage,acco perma 3000 stacking storage drawers,100.704
4566,US-2018-149510,03-12-2018,10-12-2018,Standard Class,MC-17575,matt collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002350,Office Supplies,Appliances,belkin f9h710-06 7 outlet surgemaster surge protector,45.216
4567,US-2018-149510,03-12-2018,10-12-2018,Standard Class,MC-17575,matt collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10004233,Office Supplies,Binders,"gbc pre-punched binding paper, plastic, white, 8-1/2"" x 11""",28.782
4568,US-2018-149510,03-12-2018,10-12-2018,Standard Class,MC-17575,matt collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001892,Office Supplies,Paper,"rediform wirebound ""phone memo"" message book, 11 x 5-3/4",24.448
4569,CA-2016-111990,08-11-2016,13-11-2016,Standard Class,DB-13660,duane benoit,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10003291,Office Supplies,Binders,wilson jones leather-like binders with dubllock round rings,10.476
4570,CA-2015-169460,19-04-2015,21-04-2015,Second Class,NF-18595,nicole fjeld,Home Office,United States,San Jose,California,95123.0,West,FUR-FU-10004017,Furniture,Furnishings,"executive impressions 13"" chairman wall clock",76.14
4571,US-2016-152128,25-05-2016,27-05-2016,Second Class,NM-18445,nathan mautz,Home Office,United States,Wichita,Kansas,67212.0,Central,OFF-AR-10002445,Office Supplies,Art,sanford major accent highlighters,21.24
4572,US-2016-152128,25-05-2016,27-05-2016,Second Class,NM-18445,nathan mautz,Home Office,United States,Wichita,Kansas,67212.0,Central,OFF-BI-10001718,Office Supplies,Binders,gbc docubind p50 personal binding machine,127.96
4573,CA-2018-126662,17-07-2018,21-07-2018,Standard Class,AB-10255,alejandro ballentine,Home Office,United States,Los Angeles,California,90036.0,West,TEC-CO-10004202,Technology,Copiers,brother dcp1000 digital 3 in 1 multifunction machine,479.984
4574,CA-2017-139395,12-12-2017,18-12-2017,Standard Class,MG-17650,matthew grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10002103,Technology,Phones,jabra speak 410,657.93
4575,CA-2017-139395,12-12-2017,18-12-2017,Standard Class,MG-17650,matthew grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,FUR-FU-10003724,Furniture,Furnishings,westinghouse clip-on gooseneck lamps,33.48
4576,CA-2017-139395,12-12-2017,18-12-2017,Standard Class,MG-17650,matthew grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10003732,Office Supplies,Art,newell 333,13.9
4577,CA-2017-139395,12-12-2017,18-12-2017,Standard Class,MG-17650,matthew grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-ST-10000885,Office Supplies,Storage,fellowes desktop hanging file manager,26.86
4578,US-2015-121734,11-04-2015,16-04-2015,Standard Class,SE-20110,sanjit engle,Consumer,United States,Lewiston,Idaho,83501.0,West,OFF-BI-10004817,Office Supplies,Binders,gbc personal velobind strips,9.584
4579,CA-2016-110947,09-06-2016,15-06-2016,Standard Class,AG-10765,anthony garverick,Home Office,United States,Hampton,Virginia,23666.0,South,OFF-BI-10001670,Office Supplies,Binders,vinyl sectional post binders,113.1
4580,US-2015-150126,27-07-2015,02-08-2015,Standard Class,AS-10045,aaron smayling,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10002709,Office Supplies,Paper,xerox 1956,65.78
4581,CA-2016-164427,31-07-2016,06-08-2016,Standard Class,AR-10405,allen rosenblatt,Corporate,United States,Hattiesburg,Mississippi,39401.0,South,TEC-AC-10004469,Technology,Accessories,microsoft sculpt comfort mouse,239.7
4582,CA-2017-120250,19-09-2017,22-09-2017,First Class,AP-10720,anne pryor,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10003424,Furniture,Furnishings,nu-dell oak frame,25.632
4583,CA-2017-121993,10-06-2017,12-06-2017,First Class,JB-16000,joy bell-,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-LA-10003720,Office Supplies,Labels,avery 487,23.616
4584,US-2017-100405,26-08-2017,28-08-2017,Second Class,TS-21430,tom stivers,Corporate,United States,Los Angeles,California,90045.0,West,OFF-AR-10000390,Office Supplies,Art,newell chalk holder,8.26
4585,US-2018-163790,02-11-2018,04-11-2018,Second Class,NL-18310,nancy lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-EN-10001335,Office Supplies,Envelopes,"white business envelopes with contemporary seam, recycled white business envelopes",76.58
4586,US-2018-163790,02-11-2018,04-11-2018,Second Class,NL-18310,nancy lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-AR-10003469,Office Supplies,Art,nontoxic chalk,8.8
4587,US-2018-163790,02-11-2018,04-11-2018,Second Class,NL-18310,nancy lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-BI-10003718,Office Supplies,Binders,gbc therma-a-bind 250t electric binding system,590.352
4588,US-2018-163790,02-11-2018,04-11-2018,Second Class,NL-18310,nancy lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-FA-10004838,Office Supplies,Fasteners,"super bands, 12/pack",5.58
4589,US-2018-163790,02-11-2018,04-11-2018,Second Class,NL-18310,nancy lomonaco,Home Office,United States,Danville,California,94526.0,West,FUR-FU-10002508,Furniture,Furnishings,document clip frames,25.02
4590,US-2018-163790,02-11-2018,04-11-2018,Second Class,NL-18310,nancy lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-ST-10001511,Office Supplies,Storage,space solutions commercial steel shelving,452.55
